bathrooms,bedrooms,price,square_feet,latitude,longitude,time,number_of_amenities
2.0,2.0,935,950,34.7264,-92.348,1577359737,4
1.0,2.0,933,950,29.6803,-95.1845,1577359273,2
1.0,1.0,927,950,35.0462,-85.2352,1577358629,6
2.0,2.0,925,950,35.7863,-78.4845,1568763629,7
1.0,1.0,895,950,41.1298,-96.2485,1577360052,0
2.0,2.0,880,950,42.0259,-93.6516,1577016560,0
2.0,2.0,880,950,42.0259,-93.6516,1577016592,0
1.0,2.0,875,950,35.471,-97.5299,1577360269,0
1.0,3.0,875,950,30.4601,-84.2714,1577360330,0
1.0,2.0,859,950,39.1679,-84.4933,1577014875,5
2.0,2.0,825,950,48.2469,-101.3017,1577359920,0
1.0,2.0,825,950,35.9907,-78.9074,1577358790,3
2.0,2.0,795,950,48.2469,-101.3017,1577359921,0
2.0,2.0,775,950,37.7262,-89.2229,1577360135,0
1.0,2.0,760,950,38.9259,-94.6916,1577015050,7
2.0,2.0,752,950,29.7864,-94.9631,1577359254,1
1.0,1.0,750,950,40.3375,-75.9336,1576015459,2
1.5,2.0,749,950,30.7084,-96.347,1577359454,0
2.0,3.0,550,950,38.0172,-84.4931,1577360390,0
1.0,2.0,545,950,47.8895,-97.494,1577360061,0
1.0,1.0,3649,951,32.8212,-96.7853,1577359497,0
1.5,2.0,2195,951,47.616,-122.3275,1577359985,0
2.0,2.0,1304,951,32.5807,-97.138,1568781509,4
2.0,2.0,1295,951,32.5807,-97.138,1568781871,3
1.0,1.0,1615,952,43.0724,-89.4003,1577015786,10
2.0,2.0,1615,952,39.0614,-76.8511,1568749370,11
1.0,2.0,1495,952,43.0681,-70.7854,1568773715,6
2.0,2.0,1300,952,33.1932,-87.5349,1576667878,0
2.0,2.0,1250,952,44.5306,-122.8713,1577360257,0
2.0,2.0,1050,952,39.8057,-74.9979,1568773605,1
1.5,2.0,875,952,36.3267,-94.0643,1577360229,0
1.0,1.0,597,952,43.7815,-88.4411,1577358468,6
1.0,1.0,2035,953,30.3054,-97.7497,1577359696,6
1.0,2.0,1366,953,40.534,-105.0444,1568764796,8
2.0,2.0,925,953,36.2528,-116.0181,1576015197,2
1.0,1.0,820,953,46.8296,-100.8908,1577359515,0
2.0,2.0,2995,954,34.1549,-118.1275,1577359275,5
1.0,1.0,1595,954,43.2286,-87.9668,1577358716,9
2.0,2.0,1395,954,35.823,-78.6438,1577017113,0
2.0,2.0,1288,954,32.8524,-97.0886,1568778710,5
1.0,2.0,1949,955,47.616,-122.3275,1577359650,0
1.0,1.0,1114,955,33.9373,-84.2004,1568780391,10
1.5,2.0,975,955,32.8239,-96.681,1568754240,7
1.0,1.0,953,955,33.6795,-84.1596,1568773494,0
1.0,2.0,943,955,42.7199,-84.5731,1577360375,0
1.0,2.0,895,955,43.0724,-89.4003,1577360073,0
2.0,2.0,650,955,35.0673,-92.3808,1577359137,6
2.0,2.0,2695,956,32.7876,-117.1265,1577360437,0
2.0,2.0,1965,956,47.3949,-122.0287,1568776589,5
2.0,2.0,1965,956,47.3949,-122.0287,1568777089,5
2.0,2.0,1915,956,47.3949,-122.0287,1568776468,5
2.0,2.0,1915,956,47.3949,-122.0287,1568776871,5
2.0,2.0,1716,956,47.8441,-122.1991,1568770151,3
1.0,1.0,1699,956,32.8123,-96.8146,1568751739,3
1.0,2.0,930,956,41.6828,-93.7077,1577017090,0
1.0,1.0,810,956,43.5329,-96.7265,1577358914,5
1.0,1.0,2683,957,36.137,-86.783,1577360176,0
1.0,2.0,2245,957,40.8936,-73.9748,1576667597,0
2.0,2.0,2030,957,47.5892,-122.0343,1568781823,10
2.0,2.0,1795,957,42.1246,-71.1089,1568744880,5
1.0,1.0,1107,957,34.0007,-84.4665,1568778347,11
1.0,2.0,1060,957,40.1171,-88.1889,1577358900,7
2.0,2.0,799,957,39.8054,-84.0178,1568771298,7
1.0,2.0,1500,958,35.471,-97.5299,1576667690,0
1.0,2.0,1165,958,44.8407,-92.8923,1577015731,5
2.0,2.0,1073,958,33.9386,-84.6151,1568778832,12
2.0,2.0,1073,958,33.9386,-84.6151,1568778823,12
2.0,2.0,900,958,29.553,-98.3049,1576667572,0
1.0,2.0,795,958,45.5509,-94.1725,1577358993,2
1.0,2.0,1700,959,47.9338,-122.2052,1577359807,0
1.0,1.0,1145,959,35.823,-78.6438,1568764903,14
1.0,1.0,3388,960,37.567,-122.3657,1577359374,0
2.0,2.0,2025,960,40.6623,-74.2087,1577360352,0
1.0,2.0,2000,960,33.7932,-118.1582,1568775020,1
2.0,2.0,1909,960,28.5163,-81.3644,1577358313,5
1.0,1.0,1550,960,40.4667,-79.95,1568780637,2
1.0,3.0,1509,960,43.0724,-89.4003,1577015788,1
2.0,3.0,1500,960,42.0259,-93.6516,1577015644,0
1.0,1.0,1285,960,43.0152,-89.4529,1577358727,5
1.0,2.0,1272,960,41.6623,-72.6686,1568778252,4
2.0,2.0,1250,960,33.5178,-112.0848,1577359668,0
1.0,2.0,1125,960,41.7588,-72.6148,1568780107,6
1.0,2.0,1125,960,41.7588,-72.6148,1568779876,6
1.0,2.0,1115,960,41.7588,-72.6148,1568779981,6
1.0,2.0,1015,960,40.5946,-122.3596,1577310224,3
2.0,2.0,1015,960,32.7767,-97.0816,1568771745,6
1.0,1.0,1000,960,33.6795,-84.1596,1568773551,9
2.0,2.0,920,960,46.8013,-100.7562,1577359930,0
1.5,2.0,890,960,39.0222,-84.2256,1568764366,4
2.0,2.0,825,960,33.6679,-85.8096,1576667736,5
1.5,2.0,749,960,37.6836,-97.3369,1577359470,0
1.0,2.0,575,960,35.8635,-101.9666,1577309695,3
1.0,2.0,1575,961,41.8625,-87.6825,1577015594,3
2.0,2.0,1394,961,32.6548,-97.1587,1568775237,6
2.0,2.0,1039,961,35.6775,-78.7763,1568762486,3
2.0,3.0,1300,962,39.4846,-86.0525,1577360173,0
1.0,1.0,1095,962,35.471,-97.5299,1577016873,0
1.5,3.0,995,962,42.0259,-93.6516,1575978311,0
2.0,2.0,950,962,41.1809,-111.9704,1577359572,0
2.0,2.0,850,962,41.6545,-83.6757,1568747221,6
2.0,2.0,778,962,43.0597,-87.9524,1577358711,3
2.0,2.0,2595,963,32.7876,-117.1265,1577360194,0
2.0,2.0,2124,963,36.0198,-115.1504,1568744986,2
1.0,1.0,1209,963,28.5401,-81.7602,1568758152,5
1.0,2.0,874,963,32.0245,-81.1067,1577358611,1
2.0,2.0,1840,964,47.3949,-122.0287,1568776802,1
2.0,2.0,1840,964,47.3949,-122.0287,1568776388,1
2.0,2.0,1840,964,47.3949,-122.0287,1568776533,1
2.0,2.0,1825,964,47.3949,-122.0287,1568776300,10
2.0,2.0,1800,964,30.5118,-97.6873,1577359644,3
2.0,2.0,1689,964,42.829,-71.658,1568770057,4
2.0,2.0,1669,964,42.829,-71.658,1568758755,4
1.0,2.0,1475,964,39.0128,-76.9812,1568767742,9
1.0,2.0,1455,964,39.0128,-76.9812,1568767799,9
2.0,2.0,1440,964,39.0128,-76.9812,1568767983,9
1.0,2.0,1300,964,42.7527,-71.4854,1568770195,3
2.0,2.0,1240,964,33.0023,-96.8406,1568766491,12
1.0,1.0,1200,964,38.6274,-90.304,1577017115,0
1.0,2.0,1075,964,37.6249,-77.4948,1577226889,4
2.0,2.0,1009,964,36.0913,-79.2861,1568750662,2
1.0,2.0,3650,965,37.4356,-122.134,1577016106,0
2.0,2.0,1442,965,32.2264,-110.9438,1577359090,11
1.5,2.0,1250,965,35.1038,-106.611,1577360308,0
2.0,2.0,954,965,44.0346,-92.468,1577358861,6
1.0,1.0,879,965,34.025,-84.3128,1568781126,5
1.0,1.0,760,965,40.3613,-86.9005,1577358850,4
1.0,2.0,1675,966,47.8441,-122.1991,1568770176,3
1.0,2.0,1579,966,39.6554,-105.0224,1568755358,3
2.0,2.0,1555,966,38.8562,-104.772,1576791943,3
2.0,2.0,1330,966,28.3078,-81.4213,1568759037,3
2.0,2.0,1069,966,32.8281,-97.145,1568776691,5
2.0,2.0,975,966,38.2009,-85.6999,1577359459,0
1.5,2.0,750,966,30.4415,-91.1012,1577360060,0
2.0,2.0,2450,967,47.616,-122.3275,1577360247,0
1.0,2.0,1900,967,32.7685,-117.0046,1577015261,8
2.0,2.0,1849,967,34.1383,-117.9635,1568779103,0
1.0,1.0,1675,967,31.8666,-102.3901,1577358475,11
2.0,2.0,1180,967,39.2906,-84.3347,1568770584,3
1.0,1.0,1135,967,29.7398,-98.1021,1577014912,0
2.0,2.0,853,967,36.0325,-80.396,1568744075,4
2.0,2.0,685,967,36.1036,-80.2159,1568745305,6
1.0,1.0,1450,968,39.1054,-84.5022,1568765388,4
1.5,2.0,1178,968,39.4291,-76.3027,1568772618,4
1.5,2.0,1148,968,39.4291,-76.3027,1568772541,4
1.0,2.0,984,968,43.1403,-87.9675,1576666484,3
2.0,1.0,1435,969,33.5178,-112.0848,1577358760,2
1.0,1.0,1055,969,39.8163,-98.5576,1577358645,9
1.5,2.0,950,969,39.7953,-86.1387,1577360314,0
2.0,2.0,2275,970,27.5068,-82.644,1568745471,3
2.0,2.0,2125,970,39.736,-104.9819,1577360539,0
1.0,2.0,2050,970,33.8323,-117.9079,1576666419,0
1.0,2.0,2015,970,33.75,-117.9892,1577358692,0
2.0,2.0,1735,970,47.4457,-122.1407,1568780537,0
2.0,2.0,1692,970,47.3045,-122.3726,1568771002,10
2.0,2.0,1635,970,47.4457,-122.1407,1568780362,3
1.0,1.0,1150,970,39.1679,-84.4933,1577359119,3
1.0,2.0,1150,970,45.7941,-122.5216,1577360253,0
1.0,2.0,1115,970,39.707,-75.4467,1568776185,12
1.0,2.0,1050,970,43.0724,-89.4003,1577015772,1
1.5,2.0,900,970,41.1378,-95.9392,1577017141,0
1.0,2.0,785,970,48.2469,-101.3017,1577359924,0
1.0,2.0,785,970,48.2469,-101.3017,1577359919,0
2.0,2.0,2560,972,47.6869,-122.1896,1568775314,6
1.5,2.0,2070,972,38.9377,-76.9933,1577305215,0
2.0,2.0,1785,972,33.945,-117.4074,1577359206,0
1.0,4.0,1475,972,43.0724,-89.4003,1577015520,1
1.5,2.0,1280,972,39.4944,-77.4535,1577304879,0
2.0,2.0,1118,972,35.4083,-78.742,1568757540,3
2.0,2.0,1000,972,30.6505,-97.6809,1577016176,0
2.0,2.0,760,972,39.6309,-84.2621,1568771696,15
2.0,2.0,3070,973,40.8206,-74.2133,1568768886,2
1.0,1.0,1885,973,44.9358,-93.6328,1577015733,8
2.0,2.0,1440,973,47.3071,-122.3404,1577358495,11
1.0,1.0,1425,973,27.7164,-82.4294,1577358492,10
1.0,2.0,750,973,36.2528,-116.0181,1575676191,2
2.0,2.0,1365,974,27.3375,-82.5126,1568749950,6
2.0,2.0,1355,974,27.3375,-82.5126,1568749956,6
2.0,2.0,969,974,39.7069,-84.0832,1568774378,14
2.0,2.0,2650,975,38.9118,-77.0132,1577017026,0
1.0,1.0,2120,975,47.616,-122.3275,1577359358,3
1.0,2.0,2040,975,41.8625,-87.6825,1577358315,6
1.0,2.0,1950,975,40.0054,-75.1415,1577359648,0
1.0,1.0,1600,975,44.5072,-73.2452,1577360051,0
2.0,2.0,1570,975,39.0128,-76.9812,1568767849,9
1.0,3.0,1497,975,40.4969,-86.9659,1577358848,5
1.5,2.0,1450,975,42.9833,-71.4574,1568771423,0
1.0,2.0,1405,975,42.9833,-71.4574,1568771446,0
1.0,2.0,1400,975,43.0681,-70.7854,1568773519,6
1.0,2.0,1355,975,42.9833,-71.4574,1568771226,5
1.0,2.0,1355,975,42.9833,-71.4574,1568771228,5
1.0,2.0,1340,975,42.9833,-71.4574,1568771382,0
1.0,3.0,1260,975,43.0724,-89.4003,1577015770,2
1.0,2.0,1205,975,39.1627,-76.6354,1568775626,8
2.0,2.0,1169,975,36.888,-76.1455,1568751285,1
1.0,2.0,895,975,39.0744,-94.5521,1577015080,2
2.0,2.0,875,975,41.9295,-83.3654,1577359486,0
2.0,2.0,800,975,39.7436,-105.063,1568745351,4
1.0,1.0,795,975,33.7416,-84.2614,1577359553,0
1.0,2.0,625,975,35.2505,-97.4596,1568778202,2
1.0,2.0,625,975,35.2505,-97.4596,1568778124,2
1.0,1.0,425,975,29.9142,-93.9383,1577358622,6
2.0,2.0,2620,976,39.266,-76.8455,1568773291,2
2.0,2.0,2620,976,39.266,-76.8455,1568773153,0
2.0,2.0,2315,976,39.266,-76.8455,1568772912,2
2.0,2.0,1990,976,47.5988,-122.1507,1577359415,2
1.0,1.0,1455,976,39.5109,-76.1855,1568770802,12
2.0,2.0,1429,976,29.4624,-98.5253,1577014961,1
2.0,2.0,1060,976,32.7767,-97.0816,1568771694,1
2.0,2.0,995,976,29.7398,-98.1021,1577014922,1
2.0,2.0,855,976,41.5927,-93.6276,1577359089,9
2.0,2.0,2500,977,32.7876,-117.1265,1577359906,0
1.0,3.0,2044,977,41.8625,-87.6825,1577358294,2
2.0,2.0,1426,977,36.1106,-79.7406,1568752256,1
2.0,2.0,1040,977,44.8902,-94.3728,1575978136,0
1.0,2.0,1505,978,39.905,-74.9965,1568772216,4
1.0,2.0,1490,978,39.905,-74.9965,1568772090,4
1.0,2.0,1295,978,45.5091,-122.6449,1577360031,0
2.0,2.0,2774,979,34.053,-118.2637,1568746925,0
2.0,2.0,2295,979,32.7876,-117.1265,1577016997,0
2.0,2.0,1865,979,44.9855,-93.3023,1577358707,5
2.0,2.0,1285,979,46.8608,-96.8096,1577358866,0
1.0,2.0,940,979,40.8119,-81.4264,1568759801,14
2.0,2.0,2750,980,34.0372,-118.2972,1577360259,0
1.5,2.0,1950,980,32.7415,-117.128,1577267105,7
1.5,2.0,1950,980,32.7415,-117.128,1577271589,7
1.0,1.0,1900,980,40.8876,-74.0499,1576323451,0
2.0,2.0,1750,980,47.7179,-122.2059,1568775321,12
2.0,1.0,1490,980,45.3192,-93.5453,1577360368,0
1.5,2.0,1400,980,47.9587,-122.4023,1576323346,0
1.0,2.0,1399,980,39.0744,-94.5521,1577015071,6
1.0,2.0,1379,980,47.8616,-122.2729,1568782341,5
1.0,1.0,1345,980,47.8409,-122.3346,1568771191,10
2.0,2.0,1301,980,33.0476,-96.7467,1577358580,0
1.0,1.0,1185,980,40.2206,-74.7174,1568781621,0
1.0,2.0,1157,980,30.3054,-97.7497,1577359764,0
1.0,2.0,1103,980,32.8255,-97.1039,1568779851,10
1.0,2.0,1075,980,39.0744,-94.5521,1577015080,7
1.0,2.0,923,980,32.8255,-97.1039,1568779291,10
2.0,2.0,900,980,42.5303,-113.7904,1577016991,0
1.0,1.0,2552,981,34.1375,-118.1656,1568781696,3
1.0,1.0,1460,982,44.9776,-93.3594,1577017116,0
2.0,2.0,3400,983,34.0394,-118.2656,1577227648,6
2.0,2.0,3120,983,33.955,-118.3967,1568755054,16
2.0,2.0,1915,983,38.9557,-76.7518,1576618072,5
2.0,2.0,1915,983,38.9253,-76.7155,1568750861,5
2.0,2.0,1798,983,39.2144,-76.8797,1568774076,5
2.0,2.0,1741,983,42.9442,-71.5194,1568772558,4
2.0,2.0,1950,984,47.7974,-122.2037,1577359400,0
1.0,2.0,1274,984,45.2764,-92.9901,1577358710,6
1.0,2.0,685,984,41.6545,-83.6757,1568747021,3
2.0,2.0,4469,985,33.8321,-118.3786,1568766488,2
1.0,2.0,2395,985,32.7876,-117.1265,1577359653,0
1.5,2.0,1375,985,39.0614,-76.8511,1568749456,0
1.0,2.0,1360,985,39.1627,-76.6354,1568775772,2
1.0,2.0,1220,985,39.1627,-76.6354,1568775398,1
1.0,2.0,1210,985,39.1627,-76.6354,1568775992,0
1.0,1.0,1000,985,35.8199,-90.7016,1577017018,0
2.0,2.0,2055,986,39.7317,-104.9698,1568746940,0
1.0,1.0,1950,986,39.9675,-76.726,1577360359,0
2.0,2.0,1245,986,32.7767,-97.0816,1568771619,4
2.0,2.0,860,986,36.1067,-79.815,1568754091,3
2.5,2.0,2445,988,33.1481,-117.3055,1576748558,10
2.0,2.0,1830,988,47.4608,-122.2095,1568779588,7
2.0,2.0,1620,988,47.8495,-122.2825,1568776043,3
1.0,2.0,1400,988,42.8534,-72.2592,1568773293,3
1.0,2.0,1395,988,45.5091,-122.6449,1577360069,0
2.0,2.0,975,988,42.0259,-93.6516,1576667854,0
2.0,2.0,920,988,32.7583,-97.088,1568773067,2
2.0,2.0,750,988,36.5894,-94.7725,1576667688,0
2.0,2.0,2522,989,33.7606,-118.0806,1568774703,3
1.0,2.0,2195,989,34.1669,-118.8377,1577359478,2
2.0,2.0,1460,989,41.7773,-72.5249,1568777655,5
2.0,4.0,3400,990,43.0724,-89.4003,1577015698,6
2.0,2.0,1800,990,41.5486,-90.5922,1576667839,0
1.0,2.0,1470,990,42.9833,-71.4574,1568771373,6
2.0,2.0,1433,990,32.8281,-97.145,1568776819,3
1.0,2.0,1300,990,42.9833,-71.4574,1568759418,7
2.0,2.0,1295,990,43.1857,-70.9136,1568773798,7
1.0,1.0,1049,990,40.3613,-86.9005,1577358850,5
1.5,2.0,920,990,35.9276,-79.0406,1568771620,5
1.0,2.0,1849,991,39.0873,-77.1745,1568760729,5
2.0,2.0,955,991,31.5215,-110.2634,1576359729,12
1.0,3.0,1695,992,41.8625,-87.6825,1577015597,2
1.0,2.0,1489,992,38.9414,-76.9292,1568750250,1
2.0,2.0,1352,992,32.9631,-96.7212,1577360091,0
1.0,2.0,1275,992,29.7714,-95.4343,1577360478,3
1.0,1.0,1465,993,33.7416,-84.2614,1577358545,2
2.0,2.0,1453,993,34.1222,-84.2975,1568765794,5
1.5,2.0,1290,993,32.6924,-97.1324,1568774133,2
2.0,2.0,1240,993,27.0533,-82.1205,1568752329,2
2.0,2.0,1149,994,30.3054,-97.7497,1577359603,2
1.0,2.0,945,994,40.2755,-85.8385,1577358762,9
1.0,2.0,935,994,41.3495,-86.3272,1577360529,0
2.0,2.0,900,994,36.2528,-116.0181,1575677195,2
2.0,2.0,2665,995,40.8876,-74.0499,1568761744,3
1.0,1.0,1350,995,34.8583,-82.3915,1577015870,6
1.0,2.0,1225,995,45.2764,-92.9901,1577358292,9
1.0,2.0,1225,995,32.8281,-97.145,1568777467,7
2.0,2.0,2999,996,38.9118,-77.0132,1576667595,0
2.0,2.0,1930,996,47.3949,-122.0287,1568776802,1
1.0,2.0,1765,996,39.0521,-77.119,1568762096,4
2.0,2.0,1042,996,35.7863,-78.4845,1568763453,6
2.0,2.0,945,996,32.7057,-96.8747,1568756584,0
1.0,2.0,758,996,46.55,-87.4,1577017088,3
1.0,2.0,705,996,40.4738,-86.1409,1577015626,5
1.5,3.0,1480,997,38.8871,-76.892,1568752435,5
1.0,1.0,890,997,32.8255,-97.1039,1568779925,10
1.0,1.0,2530,998,39.736,-104.9819,1577358896,10
2.0,2.0,1654,998,47.8616,-122.2729,1568782596,7
1.0,1.0,1500,998,35.5884,-82.56,1576667758,0
2.0,2.0,1278,998,30.4415,-91.1012,1577359151,0
2.0,2.0,1159,999,35.791,-78.1902,1568767070,1
1.0,1.0,1145,999,35.823,-78.6438,1568765193,14
1.0,2.0,4500,1000,40.6547,-74.0057,1577271946,2
1.0,2.0,4200,1000,37.7599,-122.4379,1577359402,0
1.0,1.0,3995,1000,34.0806,-118.4029,1577360140,4
1.5,1.0,3495,1000,34.0372,-118.2972,1577017129,0
1.0,2.0,3400,1000,42.328,-71.071,1568746565,2
1.0,1.0,2998,1000,40.8342,-73.9735,1577017041,0
1.0,2.0,2995,1000,34.0939,-118.3801,1568760334,2
1.0,3.0,2970,1000,42.328,-71.071,1577015408,2
1.0,1.0,2950,1000,46.8162,-92.1281,1577360258,0
1.0,1.0,2950,1000,38.9118,-77.0132,1577358881,8
1.0,2.0,2850,1000,34.0075,-118.3941,1577359991,0
2.0,2.0,2800,1000,37.774,-122.4104,1576270916,5
2.0,2.0,2733,1000,34.1474,-118.1391,1568780192,0
1.5,3.0,2700,1000,42.3508,-71.1184,1577359621,0
2.0,2.0,2695,1000,34.0372,-118.2972,1577359096,9
2.0,2.0,2650,1000,34.0372,-118.2972,1577359677,0
2.0,2.0,2589,1000,34.1672,-118.2671,1568782615,3
2.0,3.0,2495,1000,35.26,-120.6505,1577359944,0
1.0,1.0,2380,1000,32.7211,-117.1643,1576836887,14
2.0,2.0,2336,1000,47.6146,-122.1684,1568767552,2
1.0,2.0,2315,1000,40.8876,-74.0499,1568782462,6
2.0,2.0,2275,1000,33.7718,-118.151,1568777936,5
1.0,4.0,2250,1000,40.722,-74.0644,1568779319,0
2.0,2.0,2200,1000,33.6954,-118.0013,1577360252,0
1.0,3.0,2200,1000,44.9855,-93.3023,1576322216,3
1.0,2.0,2200,1000,34.1114,-118.1556,1568779692,4
2.0,2.0,2198,1000,34.2417,-118.5257,1575976766,8
1.0,2.0,2092,1000,33.9604,-118.0289,1577359307,0
2.0,2.0,2050,1000,33.9299,-117.8849,1577359276,0
2.0,2.0,2050,1000,40.0054,-75.1415,1575978455,0
2.0,4.0,2020,1000,40.4969,-86.9659,1577358841,4
2.0,3.0,2010,1000,40.4969,-86.9659,1577358841,0
2.0,2.0,1995,1000,47.616,-122.3275,1577360297,4
1.0,0.0,1995,1000,32.7876,-117.1265,1577360385,0
1.0,3.0,1980,1000,43.0759,-89.3789,1577015792,5
2.0,2.0,1949,1000,42.6699,-83.1494,1577359364,0
1.0,2.0,1900,1000,41.8625,-87.6825,1577359656,0
1.0,2.0,1880,1000,39.8163,-98.5576,1577358510,6
1.0,2.0,1850,1000,40.4053,-74.0377,1568766229,7
1.0,2.0,1810,1000,40.7936,-74.1644,1568775611,2
2.0,2.0,1795,1000,41.8625,-87.6825,1576322338,2
2.0,4.0,1780,1000,40.4969,-86.9659,1577358846,4
1.0,2.0,1750,1000,41.8625,-87.6825,1575285302,0
2.0,3.0,1750,1000,40.7394,-74.1845,1575150166,1
1.0,2.0,1700,1000,44.4613,-73.1972,1568775493,2
2.0,4.0,1680,1000,40.4969,-86.9659,1577358840,4
2.0,2.0,1659,1000,32.3252,-95.2948,1568768869,0
1.5,2.0,1600,1000,32.8113,-79.9947,1577016799,0
1.0,2.0,1600,1000,38.6274,-90.304,1575978508,0
2.0,2.0,1590,1000,39.0744,-94.5521,1577359654,0
2.0,2.0,1560,1000,38.9414,-76.9292,1568750282,1
1.5,2.0,1555,1000,41.7066,-72.5646,1568777030,10
1.0,2.0,1520,1000,37.3253,-113.4056,1575978468,1
2.0,2.0,1515,1000,41.7824,-87.7753,1576490400,8
1.0,2.0,1500,1000,39.1679,-84.4933,1577014886,5
1.5,2.0,1499,1000,45.3672,-122.6496,1577360203,0
2.0,2.0,1499,1000,39.0744,-94.5521,1577015063,6
1.0,3.0,1475,1000,41.1908,-73.1965,1576791452,1
1.0,2.0,1465,1000,43.0724,-89.4003,1575976787,4
2.0,2.0,1457,1000,34.0299,-84.2425,1568769565,3
1.5,1.0,1450,1000,35.471,-97.5299,1577017093,0
1.0,2.0,1399,1000,43.0086,-89.2942,1575637790,7
1.0,2.0,1395,1000,40.0054,-75.1415,1577359881,0
1.0,2.0,1350,1000,26.1343,-80.233,1577359230,4
1.0,3.0,1350,1000,42.0259,-93.6516,1577015649,0
1.0,2.0,1300,1000,43.0724,-89.4003,1576322132,5
1.0,2.0,1300,1000,43.0724,-89.4003,1575976952,3
1.0,2.0,1295,1000,42.0454,-87.6964,1577360458,0
1.0,2.0,1275,1000,39.976,-75.3646,1577359871,0
2.0,2.0,1259,1000,42.7449,-83.0073,1577359489,0
1.0,2.0,1247,1000,45.2764,-92.9901,1577358293,10
2.0,2.0,1210,1000,34.0341,-84.5061,1568779183,10
2.0,2.0,1210,1000,34.0341,-84.5061,1568779158,10
1.0,2.0,1200,1000,45.5221,-123.1071,1577359183,6
1.0,3.0,1200,1000,40.1145,-88.2723,1577359072,0
1.0,2.0,1200,1000,35.1038,-106.611,1577360260,0
2.0,2.0,1200,1000,35.8079,-78.6466,1568771304,2
1.0,2.0,1150,1000,42.584,-82.9273,1577360075,0
1.0,1.0,1150,1000,29.8831,-97.945,1577015015,0
2.0,2.0,1105,1000,39.205,-84.3987,1568769318,8
1.0,2.0,1100,1000,41.8625,-87.6825,1576666651,3
1.0,1.0,1100,1000,44.5024,-73.0892,1576187357,3
1.5,2.0,1099,1000,39.8057,-74.9979,1568773287,0
1.0,2.0,1095,1000,41.7566,-72.689,1568779207,4
2.0,2.0,1092,1000,44.0346,-92.468,1577358861,6
2.0,2.0,1070,1000,30.3054,-97.7497,1577016866,0
2.0,2.0,1049,1000,39.3344,-84.5623,1568761169,7
1.0,2.0,1000,1000,39.9974,-82.9829,1577358701,9
1.0,2.0,1000,1000,43.0531,-87.9659,1576322204,6
1.5,2.0,1000,1000,38.5128,-121.4962,1576317876,6
2.0,2.0,999,1000,35.2314,-97.5069,1568780055,2
1.0,2.0,995,1000,46.6925,-120.555,1577360043,0
2.0,2.0,995,1000,34.0505,-81.0098,1575641183,0
1.0,2.0,990,1000,42.8658,-88.3371,1576667650,3
2.0,2.0,975,1000,38.9259,-94.6916,1577015059,9
1.0,2.0,975,1000,39.0744,-94.5521,1577015064,4
1.0,2.0,960,1000,39.8163,-98.5576,1576667649,0
2.0,2.0,930,1000,39.6379,-84.1686,1568775307,4
2.0,2.0,930,1000,39.6379,-84.1686,1568775144,4
2.0,2.0,919,1000,44.7658,-85.6549,1577359481,0
1.5,2.0,909,1000,34.8583,-82.3915,1577360517,0
1.5,2.0,902,1000,29.2238,-98.7863,1577360275,0
1.0,2.0,900,1000,40.4448,-79.9725,1577015932,1
1.0,2.0,900,1000,41.5575,-73.0329,1576014580,2
1.0,2.0,900,1000,41.6938,-87.6214,1577226909,1
1.0,2.0,900,1000,33.8544,-84.0083,1568781613,1
2.0,2.0,895,1000,36.0346,-78.869,1568775738,0
2.0,3.0,875,1000,42.0259,-93.6516,1577016591,0
1.0,2.0,850,1000,39.0744,-94.5521,1577015061,4
2.0,2.0,850,1000,33.8091,-84.238,1568768723,5
1.0,2.0,835,1000,40.3613,-86.9005,1577358834,5
1.0,2.0,825,1000,36.0249,-78.4646,1568769539,3
1.0,2.0,800,1000,30.4415,-91.1012,1577017080,0
2.0,2.0,795,1000,37.1892,-93.2908,1577359030,7
2.0,2.0,780,1000,40.4969,-86.9659,1577358843,4
1.0,2.0,780,1000,41.4399,-96.4932,1577359165,6
2.0,2.0,750,1000,48.2604,-101.4389,1577359916,0
1.0,1.0,745,1000,46.8901,-96.7447,1577017032,0
1.0,2.0,740,1000,41.0086,-95.8905,1577359164,7
1.0,2.0,725,1000,43.5329,-96.7265,1577360367,0
1.0,2.0,699,1000,42.4869,-92.3426,1577358480,6
1.0,2.0,695,1000,42.0259,-93.6516,1577360163,0
1.0,2.0,625,1000,39.0744,-94.5521,1577015045,7
1.0,2.0,600,1000,39.7618,-84.1524,1568772550,0
1.0,1.0,2693,1001,40.8201,-74.3024,1568770608,4
2.0,2.0,2875,1002,40.722,-74.0644,1568779013,3
1.5,2.0,1660,1002,39.1627,-76.6354,1568775327,6
2.0,2.0,1386,1002,40.3783,-80.1221,1568779567,5
2.0,2.0,1361,1002,40.3783,-80.1221,1568779584,5
1.0,3.0,1300,1002,35.1149,-80.7015,1576667406,0
2.0,2.0,1180,1002,35.6696,-78.6648,1568776219,10
1.0,1.0,1175,1002,39.2735,-76.8674,1568772784,5
2.0,2.0,1095,1002,32.7057,-96.8747,1568756288,0
1.0,2.0,875,1002,41.4896,-90.4958,1576667545,0
1.0,2.0,791,1002,43.7815,-88.4411,1577358821,3
1.0,1.0,1060,1003,29.7714,-95.4343,1577358270,7
1.0,1.0,877,1003,29.7714,-95.4343,1577358272,0
2.0,2.0,1999,1004,47.6767,-122.0799,1577359244,11
2.0,2.0,1809,1004,40.1521,-105.1692,1568762790,3
